date,state,district,pincode,age_0_5,age_5_17,age_18_greater
27-12-2025,Tamil Nadu,Vellore,635901,2,0,0
28-12-2025,Tamil Nadu,Vellore,632601,1,0,0
28-12-2025,Tamil Nadu,Vellore,635808,1,0,0
28-12-2025,Tamil Nadu,Vellore,635852,1,0,0
28-12-2025,Tamil Nadu,Vellore,635854,0,1,0
31-12-2025,Tamil Nadu,Vellore,631002,2,0,0
31-12-2025,Tamil Nadu,Vellore,631052,2,3,0
31-12-2025,Tamil Nadu,Vellore,631101,1,0,0
31-12-2025,Tamil Nadu,Vellore,631151,1,0,0
31-12-2025,Tamil Nadu,Vellore,632004,2,0,0
31-12-2025,Tamil Nadu,Vellore,632012,1,0,0
31-12-2025,Tamil Nadu,Vellore,632107,2,0,0
31-12-2025,Tamil Nadu,Vellore,632318,2,0,0
31-12-2025,Tamil Nadu,Vellore,632508,1,0,0
31-12-2025,Tamil Nadu,Vellore,632602,3,3,0
31-12-2025,Tamil Nadu,Vellore,635601,5,2,0
31-12-2025,Tamil Nadu,Vellore,635602,0,1,0
31-12-2025,Tamil Nadu,Vellore,635651,4,0,0
31-12-2025,Tamil Nadu,Vellore,635754,2,0,0
31-12-2025,Tamil Nadu,Vellore,635802,2,1,0
31-12-2025,Tamil Nadu,Vellore,635804,2,0,0
31-12-2025,Tamil Nadu,Vellore,635805,1,2,0
29-12-2025,Tamil Nadu,Vellore,631003,1,0,0
29-12-2025,Tamil Nadu,Vellore,632103,0,1,0
29-12-2025,Tamil Nadu,Vellore,632406,1,0,0
29-12-2025,Tamil Nadu,Vellore,632531,2,0,0
29-12-2025,Tamil Nadu,Vellore,632602,4,0,0
29-12-2025,Tamil Nadu,Vellore,635854,3,0,0
01-01-2026,Tamil Nadu,Vellore,631003,4,1,0
01-01-2026,Tamil Nadu,Vellore,631051,5,1,0
01-01-2026,Tamil Nadu,Vellore,631102,3,1,0
01-01-2026,Tamil Nadu,Vellore,631151,2,0,0
01-01-2026,Tamil Nadu,Vellore,632001,9,0,0
01-01-2026,Tamil Nadu,Vellore,632010,1,0,0
01-01-2026,Tamil Nadu,Vellore,632011,2,1,0
01-01-2026,Tamil Nadu,Vellore,632012,8,1,0
01-01-2026,Tamil Nadu,Vellore,632114,0,1,0
01-01-2026,Tamil Nadu,Vellore,632201,0,1,0
01-01-2026,Tamil Nadu,Vellore,632209,2,0,0
01-01-2026,Tamil Nadu,Vellore,632405,5,0,0
01-01-2026,Tamil Nadu,Vellore,632501,10,1,0
01-01-2026,Tamil Nadu,Vellore,632503,5,1,0
01-01-2026,Tamil Nadu,Vellore,632515,1,0,0
01-01-2026,Tamil Nadu,Vellore,632517,1,0,0
01-01-2026,Tamil Nadu,Vellore,635652,3,0,0
01-01-2026,Tamil Nadu,Vellore,635702,2,0,0
01-01-2026,Tamil Nadu,Vellore,635710,2,0,0
01-01-2026,Tamil Nadu,Vellore,635809,3,0,0
01-01-2026,Tamil Nadu,Vellore,635851,5,0,0
01-01-2026,Tamil Nadu,Vellore,635853,3,0,0
01-01-2026,Tamil Nadu,Vellore,635854,7,2,0
02-01-2026,Tamil Nadu,Vellore,604407,0,1,0
02-01-2026,Tamil Nadu,Vellore,632009,0,1,0
02-01-2026,Tamil Nadu,Vellore,632107,3,0,0
02-01-2026,Tamil Nadu,Vellore,632201,1,0,0
02-01-2026,Tamil Nadu,Vellore,632514,1,0,0
02-01-2026,Tamil Nadu,Vellore,632518,1,0,0
02-01-2026,Tamil Nadu,Vellore,635601,2,3,0
02-01-2026,Tamil Nadu,Vellore,635655,1,0,0
02-01-2026,Tamil Nadu,Vellore,635851,3,1,0
02-01-2026,Tamil Nadu,Vellore,635854,3,0,0
03-01-2026,Tamil Nadu,Vellore,635652,0,1,0
10-06-2025,Tamil Nadu,Vellore,631101,2,0,0
10-06-2025,Tamil Nadu,Vellore,632105,1,0,0
10-06-2025,Tamil Nadu,Vellore,632204,2,0,0
10-06-2025,Tamil Nadu,Vellore,632401,1,0,0
10-06-2025,Tamil Nadu,Vellore,632512,1,1,0
10-06-2025,Tamil Nadu,Vellore,632513,3,2,0
10-06-2025,Tamil Nadu,Vellore,632531,1,0,0
10-06-2025,Tamil Nadu,Vellore,635601,4,1,0
10-06-2025,Tamil Nadu,Vellore,635602,0,1,0
10-06-2025,Tamil Nadu,Vellore,635701,0,2,0
10-06-2025,Tamil Nadu,Vellore,635702,1,0,0
10-06-2025,Tamil Nadu,Vellore,635751,1,6,0
10-06-2025,Tamil Nadu,Vellore,635809,2,0,0
10-06-2025,Tamil Nadu,Vellore,635853,2,2,0
11-06-2025,Tamil Nadu,Vellore,632106,0,2,0
11-06-2025,Tamil Nadu,Vellore,632401,0,1,0
11-06-2025,Tamil Nadu,Vellore,632510,1,0,0
11-06-2025,Tamil Nadu,Vellore,632513,3,2,0
11-06-2025,Tamil Nadu,Vellore,632516,0,1,0
11-06-2025,Tamil Nadu,Vellore,632518,1,0,0
11-06-2025,Tamil Nadu,Vellore,632519,0,1,0
11-06-2025,Tamil Nadu,Vellore,632603,1,0,0
11-06-2025,Tamil Nadu,Vellore,635654,2,0,0
11-06-2025,Tamil Nadu,Vellore,635754,4,1,0
09-06-2025,Tamil Nadu,Vellore,632001,5,0,0
09-06-2025,Tamil Nadu,Vellore,632008,1,0,0
09-06-2025,Tamil Nadu,Vellore,632009,3,0,0
09-06-2025,Tamil Nadu,Vellore,632058,0,1,0
09-06-2025,Tamil Nadu,Vellore,632102,1,0,0
09-06-2025,Tamil Nadu,Vellore,632114,3,1,0
09-06-2025,Tamil Nadu,Vellore,632202,1,0,0
09-06-2025,Tamil Nadu,Vellore,632503,3,0,0
09-06-2025,Tamil Nadu,Vellore,632515,0,1,0
09-06-2025,Tamil Nadu,Vellore,632517,1,0,0
09-06-2025,Tamil Nadu,Vellore,632519,2,0,0
09-06-2025,Tamil Nadu,Vellore,632531,1,0,0
09-06-2025,Tamil Nadu,Vellore,632603,0,1,0
09-06-2025,Tamil Nadu,Vellore,635751,4,4,0
09-06-2025,Tamil Nadu,Vellore,635754,1,2,0
09-06-2025,Tamil Nadu,Vellore,635807,1,0,0
09-06-2025,Tamil Nadu,Vellore,635809,3,3,0
12-06-2025,Tamil Nadu,Vellore,631002,2,0,0
12-06-2025,Tamil Nadu,Vellore,631003,1,2,0
12-06-2025,Tamil Nadu,Vellore,631102,1,0,0
12-06-2025,Tamil Nadu,Vellore,632002,3,3,0
12-06-2025,Tamil Nadu,Vellore,632004,0,1,0
12-06-2025,Tamil Nadu,Vellore,632009,2,3,0
12-06-2025,Tamil Nadu,Vellore,632012,1,0,0
12-06-2025,Tamil Nadu,Vellore,632057,1,0,0
12-06-2025,Tamil Nadu,Vellore,632101,0,1,0
12-06-2025,Tamil Nadu,Vellore,632107,0,1,0
12-06-2025,Tamil Nadu,Vellore,632403,1,0,0
12-06-2025,Tamil Nadu,Vellore,632405,1,0,0
12-06-2025,Tamil Nadu,Vellore,632505,1,0,0
12-06-2025,Tamil Nadu,Vellore,632513,2,0,0
12-06-2025,Tamil Nadu,Vellore,632514,0,2,0
12-06-2025,Tamil Nadu,Vellore,632516,0,1,0
12-06-2025,Tamil Nadu,Vellore,632601,1,0,0
12-06-2025,Tamil Nadu,Vellore,635602,0,1,0
12-06-2025,Tamil Nadu,Vellore,635653,0,1,0
12-06-2025,Tamil Nadu,Vellore,635802,3,3,0
12-06-2025,Tamil Nadu,Vellore,635803,1,0,0
12-06-2025,Tamil Nadu,Vellore,635809,1,0,0
13-06-2025,Tamil Nadu,Vellore,632002,4,0,0
13-06-2025,Tamil Nadu,Vellore,632101,3,0,0
13-06-2025,Tamil Nadu,Vellore,632102,0,1,0
13-06-2025,Tamil Nadu,Vellore,632201,2,0,0
13-06-2025,Tamil Nadu,Vellore,632202,1,0,0
13-06-2025,Tamil Nadu,Vellore,632401,1,0,0
13-06-2025,Tamil Nadu,Vellore,632514,1,0,0
13-06-2025,Tamil Nadu,Vellore,632531,2,0,0
13-06-2025,Tamil Nadu,Vellore,635601,3,1,0
13-06-2025,Tamil Nadu,Vellore,635653,1,0,0
13-06-2025,Tamil Nadu,Vellore,635701,0,1,0
13-06-2025,Tamil Nadu,Vellore,635813,1,0,0
13-06-2025,Tamil Nadu,Vellore,635901,1,1,0
15-06-2025,Tamil Nadu,Vellore,631002,1,0,0
15-06-2025,Tamil Nadu,Vellore,631004,2,0,0
15-06-2025,Tamil Nadu,Vellore,632103,0,1,0
14-06-2025,Tamil Nadu,Vellore,631052,21,7,0
14-06-2025,Tamil Nadu,Vellore,632113,1,0,0
14-06-2025,Tamil Nadu,Vellore,632202,0,1,0
14-06-2025,Tamil Nadu,Vellore,632520,1,0,0
14-06-2025,Tamil Nadu,Vellore,635805,1,0,0
14-06-2025,Tamil Nadu,Vellore,635810,3,6,0
14-06-2025,Tamil Nadu,Vellore,635852,2,2,0
16-06-2025,Tamil Nadu,Vellore,632001,4,1,0
16-06-2025,Tamil Nadu,Vellore,632006,7,1,0
16-06-2025,Tamil Nadu,Vellore,632011,1,0,0
16-06-2025,Tamil Nadu,Vellore,632014,1,0,0
16-06-2025,Tamil Nadu,Vellore,632103,2,0,0
16-06-2025,Tamil Nadu,Vellore,632209,1,0,0
16-06-2025,Tamil Nadu,Vellore,632319,1,0,0
16-06-2025,Tamil Nadu,Vellore,632503,4,0,0
16-06-2025,Tamil Nadu,Vellore,632531,1,1,0
16-06-2025,Tamil Nadu,Vellore,635601,7,2,0
16-06-2025,Tamil Nadu,Vellore,635602,2,1,0
16-06-2025,Tamil Nadu,Vellore,635651,1,2,0
16-06-2025,Tamil Nadu,Vellore,635654,0,1,0
16-06-2025,Tamil Nadu,Vellore,635754,3,0,0
16-06-2025,Tamil Nadu,Vellore,635801,1,0,0
16-06-2025,Tamil Nadu,Vellore,635803,2,0,0
16-06-2025,Tamil Nadu,Vellore,635804,0,2,0
16-06-2025,Tamil Nadu,Vellore,635815,0,1,0
18-06-2025,Tamil Nadu,Vellore,632002,2,1,0
18-06-2025,Tamil Nadu,Vellore,632007,4,0,0
18-06-2025,Tamil Nadu,Vellore,632055,0,1,0
18-06-2025,Tamil Nadu,Vellore,632202,2,0,0
18-06-2025,Tamil Nadu,Vellore,632405,1,0,0
18-06-2025,Tamil Nadu,Vellore,632503,3,1,0
18-06-2025,Tamil Nadu,Vellore,632505,5,1,0
18-06-2025,Tamil Nadu,Vellore,632506,1,0,0
18-06-2025,Tamil Nadu,Vellore,632507,2,3,0
18-06-2025,Tamil Nadu,Vellore,632511,1,0,0
18-06-2025,Tamil Nadu,Vellore,632513,5,1,0
18-06-2025,Tamil Nadu,Vellore,635601,1,0,0
18-06-2025,Tamil Nadu,Vellore,635754,1,0,0
18-06-2025,Tamil Nadu,Vellore,635808,0,1,0
18-06-2025,Tamil Nadu,Vellore,635901,0,1,0
19-06-2025,Tamil Nadu,Vellore,631052,0,1,0
19-06-2025,Tamil Nadu,Vellore,632107,0,1,0
19-06-2025,Tamil Nadu,Vellore,632113,2,0,0
19-06-2025,Tamil Nadu,Vellore,632502,2,1,0
19-06-2025,Tamil Nadu,Vellore,632512,1,0,0
19-06-2025,Tamil Nadu,Vellore,635752,2,2,0
17-06-2025,Tamil Nadu,Vellore,631051,0,3,0
17-06-2025,Tamil Nadu,Vellore,632006,2,2,0
17-06-2025,Tamil Nadu,Vellore,632209,1,0,0
17-06-2025,Tamil Nadu,Vellore,632501,1,1,0
17-06-2025,Tamil Nadu,Vellore,632503,9,0,0
17-06-2025,Tamil Nadu,Vellore,632519,1,2,0
17-06-2025,Tamil Nadu,Vellore,635754,0,2,0
17-06-2025,Tamil Nadu,Vellore,635810,6,3,0
17-06-2025,Tamil Nadu,Vellore,635811,0,1,0
17-06-2025,Tamil Nadu,Vellore,635851,0,1,0
02-09-2025,Tamil Nadu,Vellore,631003,1,0,0
02-09-2025,Tamil Nadu,Vellore,631151,1,0,0
02-09-2025,Tamil Nadu,Vellore,632006,2,0,0
02-09-2025,Tamil Nadu,Vellore,632008,2,0,0
02-09-2025,Tamil Nadu,Vellore,632012,2,0,0
02-09-2025,Tamil Nadu,Vellore,632505,2,0,0
02-09-2025,Tamil Nadu,Vellore,632506,1,0,0
02-09-2025,Tamil Nadu,Vellore,632511,1,0,0
02-09-2025,Tamil Nadu,Vellore,632513,5,0,0
02-09-2025,Tamil Nadu,Vellore,632515,2,0,0
02-09-2025,Tamil Nadu,Vellore,632521,4,0,0
02-09-2025,Tamil Nadu,Vellore,635601,4,1,0
02-09-2025,Tamil Nadu,Vellore,635852,1,0,0
02-09-2025,Tamil Nadu,Vellore,635853,1,0,0
02-09-2025,Tamil Nadu,Vellore,635901,0,1,0
03-09-2025,Tamil Nadu,Vellore,631004,2,0,0
03-09-2025,Tamil Nadu,Vellore,632006,3,0,0
03-09-2025,Tamil Nadu,Vellore,632008,1,0,0
03-09-2025,Tamil Nadu,Vellore,632014,1,0,0
03-09-2025,Tamil Nadu,Vellore,632055,1,0,0
03-09-2025,Tamil Nadu,Vellore,632105,1,0,0
03-09-2025,Tamil Nadu,Vellore,632318,1,0,0
03-09-2025,Tamil Nadu,Vellore,632319,1,1,0
03-09-2025,Tamil Nadu,Vellore,632507,1,0,0
03-09-2025,Tamil Nadu,Vellore,632516,1,0,0
03-09-2025,Tamil Nadu,Vellore,632518,2,1,0
03-09-2025,Tamil Nadu,Vellore,635652,2,0,0
03-09-2025,Tamil Nadu,Vellore,635801,1,0,0
03-09-2025,Tamil Nadu,Vellore,635802,4,0,0
03-09-2025,Tamil Nadu,Vellore,635804,3,0,0
03-09-2025,Tamil Nadu,Vellore,635805,1,0,0
03-09-2025,Tamil Nadu,Vellore,635851,3,0,0
03-09-2025,Tamil Nadu,Vellore,635853,1,0,0
03-09-2025,Tamil Nadu,Vellore,635854,2,0,0
01-09-2025,Tamil Nadu,Vellore,631101,2,0,0
01-09-2025,Tamil Nadu,Vellore,632006,3,0,0
01-09-2025,Tamil Nadu,Vellore,632007,2,1,0
01-09-2025,Tamil Nadu,Vellore,632010,1,0,0
01-09-2025,Tamil Nadu,Vellore,632011,1,0,0
01-09-2025,Tamil Nadu,Vellore,632013,1,0,0
01-09-2025,Tamil Nadu,Vellore,632102,0,1,0
01-09-2025,Tamil Nadu,Vellore,632312,1,0,0
01-09-2025,Tamil Nadu,Vellore,632318,1,1,0
01-09-2025,Tamil Nadu,Vellore,632506,2,0,0
01-09-2025,Tamil Nadu,Vellore,632509,5,1,0
01-09-2025,Tamil Nadu,Vellore,632517,3,0,0
01-09-2025,Tamil Nadu,Vellore,635801,5,0,0
01-09-2025,Tamil Nadu,Vellore,635803,2,0,0
01-09-2025,Tamil Nadu,Vellore,635813,3,0,0
04-09-2025,Tamil Nadu,Vellore,632002,1,0,0
04-09-2025,Tamil Nadu,Vellore,632107,2,0,0
04-09-2025,Tamil Nadu,Vellore,632202,2,0,0
04-09-2025,Tamil Nadu,Vellore,632318,1,0,0
04-09-2025,Tamil Nadu,Vellore,632405,1,0,0
04-09-2025,Tamil Nadu,Vellore,632505,2,0,0
04-09-2025,Tamil Nadu,Vellore,632506,1,2,0
04-09-2025,Tamil Nadu,Vellore,632509,1,0,0
04-09-2025,Tamil Nadu,Vellore,632517,2,0,0
04-09-2025,Tamil Nadu,Vellore,635651,6,0,0
04-09-2025,Tamil Nadu,Vellore,635804,3,0,0
04-09-2025,Tamil Nadu,Vellore,635813,1,0,0
06-09-2025,Tamil Nadu,Vellore,631002,0,1,0
06-09-2025,Tamil Nadu,Vellore,631052,2,0,0
06-09-2025,Tamil Nadu,Vellore,631102,1,0,0
06-09-2025,Tamil Nadu,Vellore,632002,5,0,0
06-09-2025,Tamil Nadu,Vellore,632202,1,0,0
06-09-2025,Tamil Nadu,Vellore,632209,1,0,0
06-09-2025,Tamil Nadu,Vellore,632506,3,0,0
06-09-2025,Tamil Nadu,Vellore,632509,6,0,0
06-09-2025,Tamil Nadu,Vellore,635654,2,0,0
06-09-2025,Tamil Nadu,Vellore,635701,1,0,0
04-09-2025,Tamil Nadu,Vellore,631052,1,0,0
04-09-2025,Tamil Nadu,Vellore,631102,1,1,0
04-09-2025,Tamil Nadu,Vellore,632001,2,0,0
08-09-2025,Tamil Nadu,Vellore,631002,1,0,0
08-09-2025,Tamil Nadu,Vellore,631151,2,0,0
08-09-2025,Tamil Nadu,Vellore,632006,4,0,0
08-09-2025,Tamil Nadu,Vellore,632007,3,1,0
08-09-2025,Tamil Nadu,Vellore,632106,2,0,0
08-09-2025,Tamil Nadu,Vellore,632512,2,1,0
08-09-2025,Tamil Nadu,Vellore,632514,3,1,0
08-09-2025,Tamil Nadu,Vellore,632531,2,0,0
08-09-2025,Tamil Nadu,Vellore,635601,4,1,0
08-09-2025,Tamil Nadu,Vellore,635654,2,0,0
08-09-2025,Tamil Nadu,Vellore,635813,1,1,0
09-09-2025,Tamil Nadu,Vellore,604407,1,0,0
09-09-2025,Tamil Nadu,Vellore,631002,4,1,0
09-09-2025,Tamil Nadu,Vellore,631052,2,1,0
09-09-2025,Tamil Nadu,Vellore,632001,0,1,0
09-09-2025,Tamil Nadu,Vellore,632002,5,1,0
09-09-2025,Tamil Nadu,Vellore,632102,1,0,0
09-09-2025,Tamil Nadu,Vellore,632104,1,0,0
09-09-2025,Tamil Nadu,Vellore,632312,1,0,0
09-09-2025,Tamil Nadu,Vellore,632503,2,0,0
09-09-2025,Tamil Nadu,Vellore,632512,2,1,0
09-09-2025,Tamil Nadu,Vellore,632513,6,0,0
09-09-2025,Tamil Nadu,Vellore,632518,1,0,0
09-09-2025,Tamil Nadu,Vellore,635655,1,1,0
09-09-2025,Tamil Nadu,Vellore,635752,0,2,0
09-09-2025,Tamil Nadu,Vellore,635754,3,0,0
09-09-2025,Tamil Nadu,Vellore,635802,1,1,0
09-09-2025,Tamil Nadu,Vellore,635804,1,0,0
09-09-2025,Tamil Nadu,Vellore,635810,0,1,0
11-09-2025,Tamil Nadu,Vellore,631052,3,0,0
11-09-2025,Tamil Nadu,Vellore,631101,3,0,0
11-09-2025,Tamil Nadu,Vellore,631151,0,1,0
11-09-2025,Tamil Nadu,Vellore,632006,1,1,0
11-09-2025,Tamil Nadu,Vellore,632007,1,0,0
11-09-2025,Tamil Nadu,Vellore,632009,0,1,0
11-09-2025,Tamil Nadu,Vellore,632101,1,0,0
11-09-2025,Tamil Nadu,Vellore,632105,1,0,0
11-09-2025,Tamil Nadu,Vellore,632113,1,0,0
11-09-2025,Tamil Nadu,Vellore,632202,1,0,0
11-09-2025,Tamil Nadu,Vellore,632401,2,0,0
11-09-2025,Tamil Nadu,Vellore,632405,2,0,0
11-09-2025,Tamil Nadu,Vellore,632505,2,0,0
11-09-2025,Tamil Nadu,Vellore,632512,3,0,0
11-09-2025,Tamil Nadu,Vellore,635601,2,0,0
11-09-2025,Tamil Nadu,Vellore,635651,1,0,0
11-09-2025,Tamil Nadu,Vellore,635653,1,0,0
11-09-2025,Tamil Nadu,Vellore,635754,2,0,0
11-09-2025,Tamil Nadu,Vellore,635803,1,0,0
11-09-2025,Tamil Nadu,Vellore,635813,1,0,0
11-09-2025,Tamil Nadu,Vellore,635852,1,0,0
11-09-2025,Tamil Nadu,Vellore,635901,2,1,0
10-09-2025,Tamil Nadu,Vellore,631102,3,1,0
10-09-2025,Tamil Nadu,Vellore,632008,1,0,0
10-09-2025,Tamil Nadu,Vellore,632103,2,3,0
10-09-2025,Tamil Nadu,Vellore,632501,1,0,0
10-09-2025,Tamil Nadu,Vellore,632502,2,0,0
10-09-2025,Tamil Nadu,Vellore,632503,2,2,0
10-09-2025,Tamil Nadu,Vellore,632512,1,0,0
10-09-2025,Tamil Nadu,Vellore,632602,4,0,0
10-09-2025,Tamil Nadu,Vellore,635602,6,0,0
10-09-2025,Tamil Nadu,Vellore,635701,0,1,0
10-09-2025,Tamil Nadu,Vellore,635809,1,0,0
10-09-2025,Tamil Nadu,Vellore,635810,1,1,0
14-09-2025,Tamil Nadu,Vellore,635654,2,0,0
15-09-2025,Tamil Nadu,Vellore,631001,1,0,0
15-09-2025,Tamil Nadu,Vellore,631002,2,0,0
15-09-2025,Tamil Nadu,Vellore,631003,1,0,0
15-09-2025,Tamil Nadu,Vellore,631051,2,0,0
15-09-2025,Tamil Nadu,Vellore,631151,3,0,0
15-09-2025,Tamil Nadu,Vellore,632004,1,0,0
15-09-2025,Tamil Nadu,Vellore,632009,1,1,0
15-09-2025,Tamil Nadu,Vellore,632104,3,0,0
15-09-2025,Tamil Nadu,Vellore,632106,1,0,0
15-09-2025,Tamil Nadu,Vellore,635602,2,0,0
15-09-2025,Tamil Nadu,Vellore,635651,3,0,0
15-09-2025,Tamil Nadu,Vellore,635655,1,0,0
15-09-2025,Tamil Nadu,Vellore,635802,0,1,0
15-09-2025,Tamil Nadu,Vellore,635805,1,0,0
15-09-2025,Tamil Nadu,Vellore,635852,1,0,0
15-09-2025,Tamil Nadu,Vellore,635854,2,1,0
13-09-2025,Tamil Nadu,Vellore,631102,1,0,0
13-09-2025,Tamil Nadu,Vellore,632209,1,0,0
13-09-2025,Tamil Nadu,Vellore,632319,4,0,0
13-09-2025,Tamil Nadu,Vellore,632406,1,0,0
13-09-2025,Tamil Nadu,Vellore,632503,1,0,0
13-09-2025,Tamil Nadu,Vellore,632510,1,0,0
13-09-2025,Tamil Nadu,Vellore,632517,1,0,0
13-09-2025,Tamil Nadu,Vellore,635710,1,0,0
13-09-2025,Tamil Nadu,Vellore,635801,1,0,0
13-09-2025,Tamil Nadu,Vellore,635809,1,0,0
12-09-2025,Tamil Nadu,Vellore,631003,1,0,0
12-09-2025,Tamil Nadu,Vellore,631051,0,1,0
12-09-2025,Tamil Nadu,Vellore,631102,2,0,0
12-09-2025,Tamil Nadu,Vellore,632002,3,0,0
12-09-2025,Tamil Nadu,Vellore,632007,2,0,0
12-09-2025,Tamil Nadu,Vellore,632013,1,0,0
12-09-2025,Tamil Nadu,Vellore,632202,1,1,0
12-09-2025,Tamil Nadu,Vellore,632203,1,0,0
12-09-2025,Tamil Nadu,Vellore,632501,1,0,0
12-09-2025,Tamil Nadu,Vellore,632601,0,2,0
12-09-2025,Tamil Nadu,Vellore,632602,2,1,0
12-09-2025,Tamil Nadu,Vellore,635602,3,0,0
12-09-2025,Tamil Nadu,Vellore,635655,2,0,0
12-09-2025,Tamil Nadu,Vellore,635806,0,2,0
12-09-2025,Tamil Nadu,Vellore,635809,1,0,0
12-09-2025,Tamil Nadu,Vellore,635813,1,0,0
12-09-2025,Tamil Nadu,Vellore,635814,1,0,0
16-09-2025,Tamil Nadu,Vellore,631102,5,0,0
16-09-2025,Tamil Nadu,Vellore,632101,1,0,0
16-09-2025,Tamil Nadu,Vellore,632114,1,0,0
16-09-2025,Tamil Nadu,Vellore,632312,1,0,0
16-09-2025,Tamil Nadu,Vellore,632401,2,0,0
16-09-2025,Tamil Nadu,Vellore,632404,2,1,0
16-09-2025,Tamil Nadu,Vellore,632405,2,0,0
16-09-2025,Tamil Nadu,Vellore,632503,4,0,0
16-09-2025,Tamil Nadu,Vellore,632507,1,1,0
16-09-2025,Tamil Nadu,Vellore,632513,2,0,0
16-09-2025,Tamil Nadu,Vellore,632519,1,0,0
16-09-2025,Tamil Nadu,Vellore,635601,4,0,0
16-09-2025,Tamil Nadu,Vellore,635602,3,0,0
16-09-2025,Tamil Nadu,Vellore,635710,1,0,0
16-09-2025,Tamil Nadu,Vellore,635808,1,0,0
17-09-2025,Tamil Nadu,Vellore,631052,2,0,0
17-09-2025,Tamil Nadu,Vellore,631102,1,0,0
17-09-2025,Tamil Nadu,Vellore,632001,3,1,0
17-09-2025,Tamil Nadu,Vellore,632006,4,0,0
17-09-2025,Tamil Nadu,Vellore,632009,3,0,0
17-09-2025,Tamil Nadu,Vellore,632057,1,0,0
17-09-2025,Tamil Nadu,Vellore,632102,3,0,0
17-09-2025,Tamil Nadu,Vellore,632107,5,0,0
17-09-2025,Tamil Nadu,Vellore,632318,1,0,0
17-09-2025,Tamil Nadu,Vellore,632404,1,0,0
17-09-2025,Tamil Nadu,Vellore,632503,1,0,0
17-09-2025,Tamil Nadu,Vellore,632518,2,1,0
17-09-2025,Tamil Nadu,Vellore,632521,1,0,0
17-09-2025,Tamil Nadu,Vellore,632601,1,0,0
17-09-2025,Tamil Nadu,Vellore,635601,5,1,0
17-09-2025,Tamil Nadu,Vellore,635651,1,0,0
17-09-2025,Tamil Nadu,Vellore,635710,0,1,0
17-09-2025,Tamil Nadu,Vellore,635805,4,1,0
17-09-2025,Tamil Nadu,Vellore,635814,1,1,0
17-09-2025,Tamil Nadu,Vellore,635851,1,0,0
18-09-2025,Tamil Nadu,Vellore,631002,1,0,0
18-09-2025,Tamil Nadu,Vellore,631151,1,0,0
18-09-2025,Tamil Nadu,Vellore,632001,3,0,0
18-09-2025,Tamil Nadu,Vellore,632007,3,0,0
18-09-2025,Tamil Nadu,Vellore,632012,1,0,0
18-09-2025,Tamil Nadu,Vellore,632057,1,0,0
18-09-2025,Tamil Nadu,Vellore,632105,2,0,0
18-09-2025,Tamil Nadu,Vellore,632318,1,0,0
18-09-2025,Tamil Nadu,Vellore,632319,1,0,0
18-09-2025,Tamil Nadu,Vellore,632405,2,0,0
18-09-2025,Tamil Nadu,Vellore,635702,1,0,0
18-09-2025,Tamil Nadu,Vellore,635805,3,0,0
18-09-2025,Tamil Nadu,Vellore,635851,2,0,0
18-09-2025,Tamil Nadu,Vellore,635853,0,1,0
19-09-2025,Tamil Nadu,Vellore,632113,0,1,0
19-09-2025,Tamil Nadu,Vellore,632202,1,0,0
19-09-2025,Tamil Nadu,Vellore,632506,2,0,0
19-09-2025,Tamil Nadu,Vellore,632508,3,0,0
19-09-2025,Tamil Nadu,Vellore,635601,2,0,0
19-09-2025,Tamil Nadu,Vellore,635804,1,0,0
19-09-2025,Tamil Nadu,Vellore,635808,1,0,0
19-09-2025,Tamil Nadu,Vellore,635853,1,0,0
19-09-2025,Tamil Nadu,Vellore,635854,5,0,0
20-09-2025,Tamil Nadu,Vellore,631151,1,0,0
20-09-2025,Tamil Nadu,Vellore,632010,1,0,0
20-09-2025,Tamil Nadu,Vellore,632101,1,1,0
20-09-2025,Tamil Nadu,Vellore,632113,1,0,0
20-09-2025,Tamil Nadu,Vellore,632312,1,0,0
20-09-2025,Tamil Nadu,Vellore,632510,1,0,0
20-09-2025,Tamil Nadu,Vellore,632602,3,0,0
20-09-2025,Tamil Nadu,Vellore,635655,1,0,0
20-09-2025,Tamil Nadu,Vellore,635803,1,0,0
20-09-2025,Tamil Nadu,Vellore,635809,1,1,0
20-09-2025,Tamil Nadu,Vellore,635814,1,0,0
20-09-2025,Tamil Nadu,Vellore,635852,1,0,0
20-09-2025,Tamil Nadu,Vellore,635854,1,1,0
23-09-2025,Tamil Nadu,Vellore,631102,3,0,0
23-09-2025,Tamil Nadu,Vellore,632012,2,0,0
23-09-2025,Tamil Nadu,Vellore,632311,1,0,0
23-09-2025,Tamil Nadu,Vellore,632318,1,0,0
23-09-2025,Tamil Nadu,Vellore,632505,2,0,0
23-09-2025,Tamil Nadu,Vellore,632518,1,0,0
23-09-2025,Tamil Nadu,Vellore,635754,1,0,0
23-09-2025,Tamil Nadu,Vellore,635801,1,0,0
23-09-2025,Tamil Nadu,Vellore,635810,0,1,0
22-09-2025,Tamil Nadu,Vellore,632001,3,1,0
22-09-2025,Tamil Nadu,Vellore,632006,2,0,0
22-09-2025,Tamil Nadu,Vellore,632010,2,0,0
22-09-2025,Tamil Nadu,Vellore,632113,4,0,0
22-09-2025,Tamil Nadu,Vellore,632401,2,0,0
22-09-2025,Tamil Nadu,Vellore,632501,2,0,0
22-09-2025,Tamil Nadu,Vellore,632508,2,0,0
